incidencia_id,viaje_id,vehiculo_id,conductor_id,linea_id,fecha,anno,mes,hora_incidencia,tipo_incidencia,categoria,severidad,requiere_retirada,duracion_resolucion_min,vehiculo_sustituto,coste_estimado_eur
254,48395,12,12,8,2023-07-15,2023,7,16:13,Obras calzada,Externo,Media,False,16,False,0.0
255,5396,21,21,2,2023-03-02,2023,3,10:21,Pasajero enfermo,Servicio,Media,False,5,False,34.72
256,6944,15,1,8,2023-04-17,2023,4,20:40,Retencion trafico,Externo,Baja,False,5,False,5.55
257,23871,16,16,9,2022-06-07,2022,6,09:02,Condiciones meteo,Externo,Media,False,13,False,0.0
258,32493,28,14,3,2022-05-08,2022,5,17:33,Condiciones meteo,Externo,Media,False,5,False,0.0
259,36346,17,3,6,2024-10-16,2024,10,06:22,Obras calzada,Externo,Media,False,5,False,0.0
260,10756,5,5,4,2024-12-26,2024,12,15:32,Fallo electrico,Vehiculo,Alta,True,52,True,413.22
261,12302,39,11,8,2024-11-14,2024,11,17:48,Averia mecanica,Vehiculo,Alta,True,176,True,1606.82
262,48387,4,4,9,2023-08-03,2023,8,11:24,Vandalismo,Seguridad,Media,False,12,False,580.89
263,42746,33,19,8,2023-12-21,2023,12,21:20,Fallo electrico,Vehiculo,Alta,True,97,False,1345.27
264,29090,27,27,1,2024-08-08,2024,8,15:21,Fallo electrico,Vehiculo,Alta,True,12,True,1534.32
265,44713,26,26,3,2024-01-31,2024,1,16:22,Huelga parcial,Operacional,Alta,True,50,False,0.0
266,14344,23,9,7,2022-06-17,2022,6,12:22,Condiciones meteo,Externo,Media,False,12,False,0.0
267,38173,38,10,5,2023-12-21,2023,12,09:50,Averia mecanica,Vehiculo,Alta,True,16,True,2236.67
268,5072,33,5,8,2024-04-07,2024,4,12:55,Pinchazo,Vehiculo,Media,True,7,True,211.46
269,24122,15,15,7,2022-06-04,2022,6,18:03,Accidente leve,Seguridad,Alta,True,21,True,3297.92
270,48810,7,7,8,2022-03-19,2022,3,19:30,Huelga parcial,Operacional,Alta,True,42,True,0.0
271,17821,14,14,8,2023-12-11,2023,12,19:42,Obras calzada,Externo,Media,False,55,False,0.0
272,1123,32,4,8,2023-03-08,2023,3,14:16,Condiciones meteo,Externo,Media,False,11,False,0.0
273,11265,10,10,6,2023-08-22,2023,8,21:00,Huelga parcial,Operacional,Alta,True,38,True,0.0
274,30580,5,5,3,2023-10-24,2023,10,08:31,Averia mecanica,Vehiculo,Alta,True,25,True,2442.58
275,45465,22,22,7,2023-10-09,2023,10,16:43,Accidente leve,Seguridad,Alta,True,19,True,2201.11
276,48217,2,2,2,2024-10-16,2024,10,09:21,Pinchazo,Vehiculo,Media,True,16,True,350.01
277,43045,38,10,9,2024-06-05,2024,6,19:36,Vandalismo,Seguridad,Media,False,27,False,773.31
278,15657,34,6,8,2022-04-09,2022,4,18:21,Accidente leve,Seguridad,Alta,True,32,True,2458.53
279,1901,12,26,4,2022-11-14,2022,11,17:18,Obras calzada,Externo,Media,False,5,False,0.0
280,148,23,9,4,2022-10-26,2022,10,06:41,Pasajero enfermo,Servicio,Media,False,5,False,52.13
281,29643,34,20,10,2022-11-09,2022,11,22:20,Condiciones meteo,Externo,Media,False,5,False,0.0
282,3212,21,21,8,2022-03-01,2022,3,18:40,Pinchazo,Vehiculo,Media,True,5,True,162.12
283,43851,4,4,5,2023-01-11,2023,1,20:08,Obras calzada,Externo,Media,False,35,False,0.0
284,2355,4,4,8,2022-01-09,2022,1,08:44,Vandalismo,Seguridad,Media,False,5,False,492.33
285,31521,22,22,3,2022-04-05,2022,4,15:55,Fallo electrico,Vehiculo,Alta,True,185,True,571.73
286,42584,39,25,10,2022-07-09,2022,7,22:04,Fallo climatizacion,Vehiculo,Baja,False,30,False,65.67
287,43338,37,23,1,2022-06-13,2022,6,06:33,Condiciones meteo,Externo,Media,False,14,False,0.0
288,45285,10,10,3,2023-10-16,2023,10,22:23,Retencion trafico,Externo,Baja,False,24,False,13.32
289,46957,2,2,10,2023-06-15,2023,6,00:49,Condiciones meteo,Externo,Media,False,8,False,0.0
290,48791,30,16,3,2024-11-03,2024,11,10:41,Pasajero enfermo,Servicio,Media,False,11,False,74.34
291,36586,5,19,8,2023-01-22,2023,1,22:47,Retencion trafico,Externo,Baja,False,70,False,10.29
292,10466,9,23,7,2024-11-17,2024,11,11:01,Obras calzada,Externo,Media,False,8,False,0.0
293,7822,11,11,2,2022-01-30,2022,1,10:51,Condiciones meteo,Externo,Media,False,5,False,0.0
294,7206,25,11,8,2024-10-28,2024,10,15:12,Vandalismo,Seguridad,Media,False,5,False,345.6
295,6414,31,3,10,2024-11-09,2024,11,23:55,Retencion trafico,Externo,Baja,False,5,False,40.64
296,34047,28,28,5,2022-01-11,2022,1,19:17,Pasajero enfermo,Servicio,Media,False,5,False,12.43
297,12729,4,18,6,2024-09-22,2024,9,17:10,Huelga parcial,Operacional,Alta,True,52,False,0.0
298,6926,39,11,3,2022-07-27,2022,7,21:35,Accidente grave,Seguridad,Critica,True,5,True,11562.45
299,27996,25,25,2,2024-12-29,2024,12,21:14,Fallo electrico,Vehiculo,Alta,True,49,False,1901.99
300,37613,24,10,10,2022-05-13,2022,5,04:40,Averia mecanica,Vehiculo,Alta,True,28,False,2812.24
301,39484,5,5,2,2023-09-01,2023,9,10:01,Averia mecanica,Vehiculo,Alta,True,8,True,1229.43
302,3017,36,22,7,2023-09-11,2023,9,19:11,Pinchazo,Vehiculo,Media,True,35,True,388.65
303,1641,4,18,9,2022-05-20,2022,5,19:41,Fallo electrico,Vehiculo,Alta,True,25,True,1167.66
304,8884,23,9,9,2022-03-30,2022,3,14:11,Accidente leve,Seguridad,Alta,True,30,True,2335.95
305,37602,13,27,5,2022-09-06,2022,9,09:13,Obras calzada,Externo,Media,False,8,False,0.0
306,12970,35,7,5,2023-04-10,2023,4,08:07,Fallo climatizacion,Vehiculo,Baja,False,55,False,291.58
307,23464,29,1,9,2024-06-30,2024,6,06:47,Averia mecanica,Vehiculo,Alta,True,5,True,2170.95
308,15758,9,23,10,2022-06-19,2022,6,05:30,Averia mecanica,Vehiculo,Alta,True,8,True,2347.69
309,44077,20,6,7,2022-09-21,2022,9,10:02,Accidente leve,Seguridad,Alta,True,5,False,1364.94
310,4087,14,28,5,2024-10-09,2024,10,22:40,Retencion trafico,Externo,Baja,False,62,False,15.73
311,509,6,6,3,2023-06-03,2023,6,10:51,Pasajero enfermo,Servicio,Media,False,5,False,56.26
312,6355,14,28,6,2022-03-16,2022,3,09:43,Accidente leve,Seguridad,Alta,True,21,True,550.47
313,29645,36,22,7,2022-09-15,2022,9,22:50,Fallo climatizacion,Vehiculo,Baja,False,6,False,140.89
314,20816,27,13,8,2023-01-20,2023,1,07:30,Condiciones meteo,Externo,Media,False,43,False,0.0
315,6235,20,20,10,2023-10-08,2023,10,04:50,Pinchazo,Vehiculo,Media,True,24,True,327.16
316,31990,29,15,1,2024-11-09,2024,11,11:11,Fallo climatizacion,Vehiculo,Baja,False,5,False,135.16
317,12996,19,5,5,2023-11-06,2023,11,06:09,Vandalismo,Seguridad,Media,False,15,False,197.56
318,42502,41,27,8,2024-07-09,2024,7,21:03,Huelga parcial,Operacional,Alta,True,21,False,0.0
319,38921,30,2,7,2023-11-09,2023,11,15:22,Retencion trafico,Externo,Baja,False,21,False,38.16
320,263,12,12,6,2022-04-26,2022,4,14:10,Fallo climatizacion,Vehiculo,Baja,False,40,False,76.14
321,7892,39,25,8,2023-06-08,2023,6,12:50,Pinchazo,Vehiculo,Media,True,17,True,93.52
322,10528,29,1,2,2023-10-31,2023,10,13:10,Pinchazo,Vehiculo,Media,True,7,True,350.18
323,18601,38,10,2,2024-03-08,2024,3,09:35,Pinchazo,Vehiculo,Media,True,14,True,146.35
324,24115,8,8,4,2024-10-06,2024,10,11:50,Accidente grave,Seguridad,Critica,True,74,False,8393.41
325,33499,26,12,2,2023-04-07,2023,4,11:35,Huelga parcial,Operacional,Alta,True,7,True,0.0
326,13472,33,5,6,2023-11-12,2023,11,21:40,Pasajero enfermo,Servicio,Media,False,40,False,21.02
327,31726,17,3,1,2024-10-05,2024,10,09:57,Accidente grave,Seguridad,Critica,True,5,True,8163.39
328,23691,4,4,4,2023-06-29,2023,6,19:14,Fallo electrico,Vehiculo,Alta,True,19,True,861.99
329,10558,17,3,5,2024-01-17,2024,1,07:18,Accidente leve,Seguridad,Alta,True,71,True,2529.02
330,6557,6,6,1,2022-02-24,2022,2,19:46,Vandalismo,Seguridad,Media,False,5,False,453.49
331,45578,9,23,2,2022-08-28,2022,8,19:45,Fallo electrico,Vehiculo,Alta,True,27,False,1961.37
332,41504,9,9,3,2023-11-09,2023,11,07:35,Fallo climatizacion,Vehiculo,Baja,False,31,False,251.14
333,27873,28,14,6,2024-02-01,2024,2,14:11,Pasajero enfermo,Servicio,Media,False,21,False,76.55
334,10811,18,4,6,2024-12-23,2024,12,09:40,Fallo climatizacion,Vehiculo,Baja,False,40,False,218.5
335,38215,38,24,4,2024-06-09,2024,6,14:22,Accidente grave,Seguridad,Critica,True,22,True,13720.92
336,11731,14,28,7,2023-09-26,2023,9,08:54,Averia mecanica,Vehiculo,Alta,True,30,True,254.38
337,27439,14,28,8,2022-06-02,2022,6,13:20,Accidente grave,Seguridad,Critica,True,125,True,10586.9
338,21780,25,25,8,2023-03-25,2023,3,08:33,Retencion trafico,Externo,Baja,False,17,False,12.53
339,34080,19,5,8,2023-08-21,2023,8,15:42,Accidente leve,Seguridad,Alta,True,138,False,3813.03
340,22916,27,13,2,2022-04-02,2022,4,08:11,Fallo climatizacion,Vehiculo,Baja,False,10,False,85.0
341,8086,23,23,8,2024-02-05,2024,2,22:52,Averia mecanica,Vehiculo,Alta,True,66,True,316.42
342,43468,41,13,2,2024-04-08,2024,4,09:50,Accidente grave,Seguridad,Critica,True,102,True,3871.05
343,14710,11,11,7,2024-06-04,2024,6,22:24,Averia mecanica,Vehiculo,Alta,True,48,True,1526.15
344,15467,12,12,9,2024-08-08,2024,8,09:55,Huelga parcial,Operacional,Alta,True,5,False,0.0
345,37173,4,18,3,2024-03-01,2024,3,17:52,Obras calzada,Externo,Media,False,40,False,0.0
346,28749,22,22,9,2024-11-12,2024,11,12:53,Condiciones meteo,Externo,Media,False,5,False,0.0
347,3105,40,26,6,2024-03-07,2024,3,12:03,Fallo electrico,Vehiculo,Alta,True,15,True,1343.47
348,709,38,10,2,2024-06-17,2024,6,18:52,Fallo climatizacion,Vehiculo,Baja,False,13,False,233.9
349,38386,41,27,6,2022-06-03,2022,6,13:51,Fallo climatizacion,Vehiculo,Baja,False,5,False,241.15
350,23445,10,10,4,2024-02-19,2024,2,09:31,Huelga parcial,Operacional,Alta,True,10,True,0.0
351,26511,10,24,6,2022-01-26,2022,1,17:38,Huelga parcial,Operacional,Alta,True,5,True,0.0
352,8467,26,12,10,2024-10-23,2024,10,23:13,Huelga parcial,Operacional,Alta,True,35,True,0.0
353,6231,16,16,2,2022-09-29,2022,9,18:05,Averia mecanica,Vehiculo,Alta,True,159,True,2032.0
354,46359,34,20,2,2024-06-07,2024,6,15:01,Obras calzada,Externo,Media,False,21,False,0.0
355,39358,5,19,7,2022-04-05,2022,4,15:20,Accidente leve,Seguridad,Alta,True,9,True,3357.54
356,16387,8,8,3,2022-08-21,2022,8,13:22,Vandalismo,Seguridad,Media,False,13,False,318.69
357,34166,21,7,6,2022-12-26,2022,12,21:40,Vandalismo,Seguridad,Media,False,10,False,418.04
358,4169,12,26,10,2023-09-20,2023,9,03:20,Vandalismo,Seguridad,Media,False,5,False,192.12
359,5804,9,9,3,2024-09-03,2024,9,22:23,Pinchazo,Vehiculo,Media,True,8,True,396.95
360,12754,29,15,1,2022-08-07,2022,8,11:00,Averia mecanica,Vehiculo,Alta,True,5,True,880.86
361,2190,7,7,9,2022-11-03,2022,11,09:01,Pinchazo,Vehiculo,Media,True,26,True,247.76
362,12188,9,9,4,2023-01-27,2023,1,06:40,Averia mecanica,Vehiculo,Alta,True,29,True,1394.53
363,31728,19,5,7,2023-05-04,2023,5,13:30,Vandalismo,Seguridad,Media,False,9,False,603.48
364,19246,11,11,7,2022-07-11,2022,7,14:21,Averia mecanica,Vehiculo,Alta,True,18,True,2951.76
365,37867,26,12,2,2022-07-06,2022,7,22:51,Accidente leve,Seguridad,Alta,True,121,True,1856.37
366,43515,4,4,9,2024-04-20,2024,4,22:53,Retencion trafico,Externo,Baja,False,5,False,6.44
367,8719,26,12,4,2022-06-02,2022,6,09:20,Huelga parcial,Operacional,Alta,True,10,True,0.0
368,28825,14,14,7,2022-10-28,2022,10,07:15,Fallo electrico,Vehiculo,Alta,True,33,False,685.48
369,24469,26,26,6,2024-10-18,2024,10,19:17,Pinchazo,Vehiculo,Media,True,63,True,177.81
370,48253,38,10,2,2023-06-16,2023,6,20:54,Averia mecanica,Vehiculo,Alta,True,185,True,2308.93
371,7202,21,7,6,2023-10-27,2023,10,14:41,Retencion trafico,Externo,Baja,False,17,False,13.91
372,9283,2,16,2,2023-11-07,2023,11,11:00,Condiciones meteo,Externo,Media,False,8,False,0.0
373,26821,26,26,9,2024-09-02,2024,9,20:30,Obras calzada,Externo,Media,False,5,False,0.0
374,27374,33,19,1,2022-01-11,2022,1,17:32,Averia mecanica,Vehiculo,Alta,True,13,True,553.09
375,22493,24,10,8,2023-06-01,2023,6,16:11,Averia mecanica,Vehiculo,Alta,True,31,False,2438.29
376,45638,27,27,6,2024-12-15,2024,12,11:14,Accidente leve,Seguridad,Alta,True,85,True,3244.45
377,45880,17,17,9,2024-09-25,2024,9,13:04,Fallo climatizacion,Vehiculo,Baja,False,5,False,75.6
378,29340,25,25,8,2023-02-09,2023,2,13:01,Accidente grave,Seguridad,Critica,True,66,True,6296.79
379,46548,13,13,7,2023-08-24,2023,8,06:52,Obras calzada,Externo,Media,False,5,False,0.0
380,10804,11,25,7,2022-12-13,2022,12,07:48,Retencion trafico,Externo,Baja,False,37,False,13.23
381,20965,8,22,4,2022-02-11,2022,2,22:03,Retencion trafico,Externo,Baja,False,5,False,13.5
382,30033,4,18,4,2023-12-06,2023,12,21:00,Huelga parcial,Operacional,Alta,True,74,True,0.0
383,5223,16,16,9,2022-01-13,2022,1,07:40,Accidente leve,Seguridad,Alta,True,47,True,3863.89
384,660,31,17,4,2024-09-23,2024,9,10:22,Condiciones meteo,Externo,Media,False,43,False,0.0
385,33246,25,11,6,2022-06-08,2022,6,16:49,Accidente leve,Seguridad,Alta,True,11,True,1721.34
386,5866,29,15,7,2024-12-02,2024,12,22:00,Huelga parcial,Operacional,Alta,True,5,True,0.0
387,48872,27,13,4,2023-06-26,2023,6,07:04,Pinchazo,Vehiculo,Media,True,5,True,394.5
388,22986,13,27,8,2022-05-17,2022,5,06:10,Averia mecanica,Vehiculo,Alta,True,39,True,979.77
389,28881,28,14,1,2023-07-03,2023,7,11:32,Pasajero enfermo,Servicio,Media,False,5,False,98.39
390,47088,7,21,2,2022-10-31,2022,10,08:10,Fallo electrico,Vehiculo,Alta,True,5,False,1492.52
391,26528,27,13,3,2022-08-21,2022,8,20:43,Fallo electrico,Vehiculo,Alta,True,10,False,1913.49
392,9648,31,17,7,2024-06-24,2024,6,06:36,Huelga parcial,Operacional,Alta,True,5,True,0.0
393,49546,29,15,8,2024-03-01,2024,3,17:31,Fallo electrico,Vehiculo,Alta,True,42,True,612.78
394,32375,36,8,5,2022-11-14,2022,11,12:20,Fallo climatizacion,Vehiculo,Baja,False,5,False,79.74
395,26159,36,8,2,2024-10-24,2024,10,06:53,Averia mecanica,Vehiculo,Alta,True,89,True,380.58
396,11712,37,9,3,2022-12-28,2022,12,18:42,Huelga parcial,Operacional,Alta,True,75,False,0.0
397,27239,24,24,2,2024-07-13,2024,7,19:25,Retencion trafico,Externo,Baja,False,7,False,37.17
398,18354,1,15,9,2022-08-07,2022,8,06:05,Condiciones meteo,Externo,Media,False,11,False,0.0
399,49515,40,12,8,2024-08-26,2024,8,06:44,Huelga parcial,Operacional,Alta,True,10,False,0.0
400,21725,12,26,5,2024-09-08,2024,9,21:50,Vandalismo,Seguridad,Media,False,6,False,586.69
401,25925,12,26,4,2023-11-06,2023,11,15:31,Condiciones meteo,Externo,Media,False,11,False,0.0
402,41390,21,7,3,2024-10-16,2024,10,14:26,Obras calzada,Externo,Media,False,5,False,0.0
403,4773,28,14,2,2024-05-14,2024,5,06:33,Pinchazo,Vehiculo,Media,True,9,True,237.68
404,35205,10,10,10,2022-03-25,2022,3,02:29,Fallo climatizacion,Vehiculo,Baja,False,15,False,197.01
405,27879,34,20,3,2024-04-10,2024,4,06:01,Vandalismo,Seguridad,Media,False,7,False,366.97
406,5875,38,24,2,2023-11-16,2023,11,11:30,Fallo electrico,Vehiculo,Alta,True,69,True,1428.35
407,17805,40,26,8,2024-04-15,2024,4,21:32,Fallo climatizacion,Vehiculo,Baja,False,18,False,134.26
408,34224,37,9,8,2022-06-24,2022,6,19:04,Huelga parcial,Operacional,Alta,True,50,False,0.0
409,7842,31,3,3,2024-05-19,2024,5,21:41,Condiciones meteo,Externo,Media,False,36,False,0.0
410,15923,6,20,1,2022-01-03,2022,1,06:27,Obras calzada,Externo,Media,False,5,False,0.0
411,28367,18,4,7,2024-05-16,2024,5,06:45,Averia mecanica,Vehiculo,Alta,True,16,True,2152.22
412,12084,31,17,5,2022-12-03,2022,12,06:00,Retencion trafico,Externo,Baja,False,5,False,14.34
413,20034,1,15,4,2023-03-17,2023,3,16:32,Retencion trafico,Externo,Baja,False,5,False,9.28
414,14488,41,13,1,2023-02-22,2023,2,08:37,Averia mecanica,Vehiculo,Alta,True,47,False,1282.23
415,20819,30,16,7,2022-01-27,2022,1,22:02,Accidente leve,Seguridad,Alta,True,74,True,648.96
416,37518,13,27,6,2022-03-09,2022,3,16:29,Accidente leve,Seguridad,Alta,True,44,True,2012.02
417,44236,11,25,9,2022-02-20,2022,2,06:42,Pinchazo,Vehiculo,Media,True,6,False,323.2
418,48651,16,16,5,2023-02-20,2023,2,12:32,Fallo climatizacion,Vehiculo,Baja,False,36,False,237.6
419,36236,33,5,10,2024-08-22,2024,8,23:54,Pinchazo,Vehiculo,Media,True,44,True,159.54
420,21070,29,15,8,2024-09-14,2024,9,11:48,Fallo electrico,Vehiculo,Alta,True,6,True,1698.46
421,9524,33,5,1,2022-11-04,2022,11,11:30,Accidente leve,Seguridad,Alta,True,39,True,2904.33
422,32756,39,25,9,2023-03-30,2023,3,19:30,Obras calzada,Externo,Media,False,5,False,0.0
423,12054,1,15,6,2022-11-25,2022,11,14:01,Vandalismo,Seguridad,Media,False,5,False,648.32
424,23594,33,19,9,2023-09-27,2023,9,07:32,Obras calzada,Externo,Media,False,18,False,0.0
425,8038,17,3,6,2022-05-31,2022,5,13:30,Obras calzada,Externo,Media,False,15,False,0.0
426,46977,22,22,9,2022-02-24,2022,2,11:13,Accidente grave,Seguridad,Critica,True,8,True,2087.08
427,16400,21,21,10,2023-06-17,2023,6,23:32,Condiciones meteo,Externo,Media,False,5,False,0.0
428,45786,7,7,2,2022-06-30,2022,6,09:30,Retencion trafico,Externo,Baja,False,27,False,40.26
429,34616,9,9,4,2023-05-22,2023,5,07:55,Obras calzada,Externo,Media,False,5,False,0.0
430,7625,24,10,9,2023-07-30,2023,7,09:51,Huelga parcial,Operacional,Alta,True,36,True,0.0
431,13662,13,27,3,2022-01-14,2022,1,17:33,Fallo climatizacion,Vehiculo,Baja,False,64,False,144.89
432,37737,22,22,10,2023-09-28,2023,9,01:20,Huelga parcial,Operacional,Alta,True,11,False,0.0
433,26542,41,27,6,2024-09-15,2024,9,18:05,Vandalismo,Seguridad,Media,False,23,False,286.87
434,13268,39,25,10,2023-08-03,2023,8,23:30,Accidente grave,Seguridad,Critica,True,51,False,14808.55
435,18083,24,24,10,2023-04-05,2023,4,23:00,Pasajero enfermo,Servicio,Media,False,17,False,96.56
436,48086,39,11,6,2022-07-28,2022,7,16:02,Fallo climatizacion,Vehiculo,Baja,False,28,False,267.96
437,42768,13,13,2,2024-12-30,2024,12,20:46,Retencion trafico,Externo,Baja,False,13,False,30.65
438,4071,40,12,8,2022-10-22,2022,10,12:44,Averia mecanica,Vehiculo,Alta,True,51,True,2608.54
439,16287,34,20,4,2023-03-12,2023,3,19:51,Huelga parcial,Operacional,Alta,True,33,True,0.0
440,1119,28,28,8,2023-03-17,2023,3,18:41,Vandalismo,Seguridad,Media,False,18,False,109.33
441,10075,38,24,3,2024-08-23,2024,8,16:00,Condiciones meteo,Externo,Media,False,5,False,0.0
442,11374,35,7,9,2024-04-13,2024,4,21:50,Fallo electrico,Vehiculo,Alta,True,13,True,843.0
443,32685,10,10,5,2022-12-08,2022,12,10:33,Condiciones meteo,Externo,Media,False,13,False,0.0
444,46434,25,11,7,2022-11-04,2022,11,21:30,Huelga parcial,Operacional,Alta,True,41,False,0.0
445,25350,25,11,6,2022-05-10,2022,5,19:25,Averia mecanica,Vehiculo,Alta,True,5,True,1273.8
446,6716,39,25,9,2024-10-11,2024,10,17:13,Retencion trafico,Externo,Baja,False,5,False,15.21
447,34568,3,17,1,2023-01-08,2023,1,08:55,Retencion trafico,Externo,Baja,False,34,False,37.92
448,1031,24,24,2,2022-09-29,2022,9,14:44,Retencion trafico,Externo,Baja,False,5,False,4.35
449,22754,33,19,7,2024-07-08,2024,7,10:20,Fallo electrico,Vehiculo,Alta,True,107,True,1776.3
450,11762,3,3,7,2022-05-05,2022,5,10:25,Condiciones meteo,Externo,Media,False,26,False,0.0
451,35897,30,2,2,2023-09-04,2023,9,18:34,Condiciones meteo,Externo,Media,False,33,False,0.0
452,14493,4,18,5,2023-11-23,2023,11,19:57,Condiciones meteo,Externo,Media,False,5,False,0.0
453,25086,13,27,10,2024-09-15,2024,9,03:10,Accidente leve,Seguridad,Alta,True,39,True,941.94
454,20396,27,13,9,2024-05-10,2024,5,08:01,Fallo climatizacion,Vehiculo,Baja,False,25,False,121.31
455,4814,27,27,6,2022-07-21,2022,7,16:23,Averia mecanica,Vehiculo,Alta,True,6,True,1127.11
456,8995,8,8,5,2023-11-13,2023,11,10:42,Obras calzada,Externo,Media,False,29,False,0.0
457,49692,7,21,4,2024-06-13,2024,6,21:34,Fallo electrico,Vehiculo,Alta,True,74,True,1511.63
458,21375,40,12,4,2022-02-18,2022,2,12:55,Pinchazo,Vehiculo,Media,True,31,True,336.23
459,30243,4,4,10,2022-02-06,2022,2,22:15,Averia mecanica,Vehiculo,Alta,True,61,False,774.55
460,47579,36,8,9,2023-12-21,2023,12,18:34,Pasajero enfermo,Servicio,Media,False,12,False,60.36
461,1165,32,18,10,2024-02-08,2024,2,22:50,Averia mecanica,Vehiculo,Alta,True,11,False,1197.05
462,24811,32,4,7,2024-04-19,2024,4,17:40,Averia mecanica,Vehiculo,Alta,True,43,True,1811.2
463,21110,27,27,10,2024-01-11,2024,1,01:59,Averia mecanica,Vehiculo,Alta,True,65,True,2186.6
464,3698,3,3,4,2023-02-28,2023,2,19:45,Huelga parcial,Operacional,Alta,True,46,True,0.0
465,11439,16,16,9,2022-05-21,2022,5,10:13,Accidente leve,Seguridad,Alta,True,8,True,950.3
466,4470,19,19,10,2022-01-10,2022,1,00:48,Accidente grave,Seguridad,Critica,True,5,True,11713.59
467,9808,23,9,9,2023-11-05,2023,11,07:29,Huelga parcial,Operacional,Alta,True,15,False,0.0
468,47768,15,1,2,2022-12-29,2022,12,20:07,Huelga parcial,Operacional,Alta,True,5,True,0.0
469,6749,30,2,3,2024-06-07,2024,6,13:10,Pasajero enfermo,Servicio,Media,False,35,False,90.86
470,49185,4,18,6,2023-08-14,2023,8,07:15,Condiciones meteo,Externo,Media,False,6,False,0.0
471,17379,34,20,2,2023-08-24,2023,8,20:13,Fallo electrico,Vehiculo,Alta,True,8,True,1684.65
472,36885,10,10,5,2023-05-12,2023,5,09:21,Fallo electrico,Vehiculo,Alta,True,9,False,562.03
473,13357,2,2,9,2022-08-18,2022,8,18:53,Fallo climatizacion,Vehiculo,Baja,False,10,False,202.91
474,32405,24,10,7,2023-10-06,2023,10,21:33,Retencion trafico,Externo,Baja,False,10,False,32.84
475,42455,36,8,10,2022-03-19,2022,3,05:33,Pinchazo,Vehiculo,Media,True,26,True,218.84
476,46066,35,7,4,2024-07-04,2024,7,18:44,Retencion trafico,Externo,Baja,False,5,False,37.83
477,11539,32,4,3,2022-01-30,2022,1,12:43,Pasajero enfermo,Servicio,Media,False,44,False,38.95
478,2009,36,22,6,2023-06-15,2023,6,11:13,Vandalismo,Seguridad,Media,False,21,False,701.23
479,3222,31,3,6,2024-06-11,2024,6,07:00,Fallo climatizacion,Vehiculo,Baja,False,32,False,142.94
480,44997,16,2,9,2022-10-27,2022,10,09:22,Pasajero enfermo,Servicio,Media,False,19,False,46.52
481,18763,32,4,2,2022-07-11,2022,7,15:30,Retencion trafico,Externo,Baja,False,24,False,18.43
482,14166,13,27,1,2022-07-29,2022,7,10:31,Pinchazo,Vehiculo,Media,True,5,True,263.21
483,40684,29,1,6,2024-05-11,2024,5,12:35,Fallo climatizacion,Vehiculo,Baja,False,5,False,117.63
484,25081,8,22,1,2023-03-14,2023,3,13:45,Huelga parcial,Operacional,Alta,True,23,True,0.0
485,1823,18,4,7,2022-05-10,2022,5,10:21,Fallo climatizacion,Vehiculo,Baja,False,5,False,191.66
486,44662,17,3,8,2024-05-16,2024,5,08:12,Averia mecanica,Vehiculo,Alta,True,55,True,411.19
487,6849,4,18,3,2022-03-07,2022,3,07:35,Fallo electrico,Vehiculo,Alta,True,5,True,538.63
488,12636,37,9,8,2023-02-21,2023,2,12:23,Fallo climatizacion,Vehiculo,Baja,False,40,False,268.75
489,37669,38,10,10,2022-10-12,2022,10,23:23,Accidente grave,Seguridad,Critica,True,53,True,11185.62
